congestion_distance,speed,status,congestion_trend,section_desc,name,time
200,12.99,3,加重,"南向北,从透笼街到石头道街",地段街,2023-03-19 15:03:03
570,1.68,4,加重,"南向北,从经纬街到金安国际购物广场",尚志大街,2023-03-19 15:03:03
250,5.36,4,持平,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-19 15:03:03
180,16.43,3,持平,"南向西,从向阳大街到尚志步行街",尚志大街,2023-03-19 15:03:03
160,13.6,3,加重,"西向东,从买卖街到一面街",森林街,2023-03-19 15:03:04
760,7.13,4,缓解,"东向西,从一面街到尚志大街",田地街,2023-03-19 15:03:04
370,5.1,4,持平,"东向西,从买卖街到兆麟街",石头道街,2023-03-19 15:03:05
180,13.46,3,加重,"西向东,从中央大街到尚志大街",西九道街,2023-03-19 15:03:06
190,10.49,3,持平,"东向西,从地段街到兆麟街",透笼街,2023-03-19 15:03:08
230,5.36,4,缓解,"北向南,从李兆麟将军纪念馆到石头道街",兆麟街,2023-03-19 15:23:20
420,18.76,2,缓解,"南向北,从田地街到石头道街",兆麟街,2023-03-19 15:23:20
860,10.31,3,加重,"南向北,从透笼街到公园街",地段街,2023-03-19 15:23:21
880,2.92,4,加重,"南向北,从田地街到森林街",尚志大街,2023-03-19 15:23:21
1030,3.55,4,持平,"北向南,从西五道街到经纬街",尚志大街,2023-03-19 15:23:21
200,15.53,3,加重,"西向东,从兆麟街到地段街",柳树街,2023-03-19 15:23:22
410,18.6,2,缓解,"东向西,从地段街到尚志大街",田地街,2023-03-19 15:23:22
210,1.27,4,加重,"东向西,从尚志大街到中央大街",西九道街,2023-03-19 15:23:24
420,5.38,4,加重,"南向北,从田地街到石头道街",兆麟街,2023-03-19 15:43:37
230,5.36,4,加重,"北向南,从李兆麟将军纪念馆到石头道街",兆麟街,2023-03-19 15:43:37
140,13.6,3,持平,"南向北,从森林街到公园街",地段街,2023-03-19 15:43:37
480,5.38,4,持平,"北向南,从西五道街到西十二道街",尚志大街,2023-03-19 15:43:38
210,18.6,2,加重,"西向东,从尚志大街到兆麟街",田地街,2023-03-19 15:43:39
360,5.57,4,持平,"东向西,从地段街到尚志大街",石头道街,2023-03-19 15:43:39
210,10.52,3,缓解,"东向西,从尚志大街到中央大街",西九道街,2023-03-19 15:43:40
260,13.6,2,加重,"西向东,从中央大街到尚志大街",西五道街,2023-03-19 15:43:41
400,7.87,3,加重,"北向南,从石头道街到田地街",兆麟街,2023-03-19 16:03:51
210,13.21,3,缓解,"南向北,从透笼街到石头道街",兆麟街,2023-03-19 16:03:51
140,13.6,3,缓解,"南向北,从森林街到公园街",地段街,2023-03-19 16:03:52
630,2.09,4,加重,"北向南,从西五道街到西十三道街",尚志大街,2023-03-19 16:03:52
740,14.52,2,缓解,"南向北,从透笼街到森林街",尚志大街,2023-03-19 16:03:52
210,18.6,2,持平,"东向西,从地段街到兆麟街",田地街,2023-03-19 16:03:53
370,10.53,3,持平,"东向西,从买卖街到兆麟街",石头道街,2023-03-19 16:03:53
180,5.28,4,持平,"西向东,从西八道街到尚志大街",西七道街,2023-03-19 16:03:54
190,11.75,3,持平,"东向西,从地段街到兆麟街",透笼街,2023-03-19 16:03:56
860,10.72,3,加重,"北向南,从东六道街到田地街",兆麟街,2023-03-19 16:24:05
900,11.55,3,缓解,"北向南,从西五道街到西十六道街",尚志大街,2023-03-19 16:24:07
580,18.6,2,持平,"东向西,从买卖街到尚志大街",田地街,2023-03-19 16:24:08
180,3.37,4,加重,"东向西,从买卖街到地段街",石头道街,2023-03-19 16:24:08
180,11.64,3,加重,"西向东,从西八道街到尚志大街",西七道街,2023-03-19 16:24:09
210,7.8,4,缓解,"东向西,从尚志大街到中央大街",西九道街,2023-03-19 16:24:10
190,14.54,3,加重,"东向西,从尚志大街到西七道街",西八道街,2023-03-19 16:24:10
280,12.91,2,加重,"东向西,从尚志大街到中央大街",西十二道街,2023-03-19 16:24:11
210,5.39,4,加重,"南向北,从透笼街到石头道街",兆麟街,2023-03-19 16:44:24
210,6.34,4,缓解,"北向南,从石头道街到曼哈顿商厦",兆麟街,2023-03-19 16:44:24
670,6.57,4,加重,"北向南,从金安国际购物广场到西十六道街",尚志大街,2023-03-19 16:44:25
190,13.6,3,持平,"南向北,从哈尔滨党史纪念馆到李兆麟将军纪念馆",尚志大街,2023-03-19 16:44:25
190,3.51,4,加重,"东向西,从地段街到兆麟街",石头道街,2023-03-19 16:44:26
180,11.81,2,持平,"西向东,从尚志大街到兆麟街",透笼街,2023-03-19 16:44:29
210,5.36,4,加重,"南向北,从透笼街到石头道街",兆麟街,2023-03-19 17:04:41
200,13.6,2,持平,"北向南,从透笼街到田地街",兆麟街,2023-03-19 17:04:41
900,11.55,3,缓解,"北向南,从西五道街到西十六道街",尚志大街,2023-03-19 17:04:41
360,5.08,4,加重,"东向西,从地段街到尚志大街",石头道街,2023-03-19 17:04:42
180,5.65,4,加重,"西向东,从西八道街到尚志大街",西七道街,2023-03-19 17:04:43
240,10.55,3,加重,"东向西,从尚志大街到松雷国际商厦(道里店)",西十三道街,2023-03-19 17:04:44
630,9.14,3,持平,"北向南,从李兆麟将军纪念馆到田地街",兆麟街,2023-03-19 17:24:53
210,17.41,2,缓解,"南向北,从透笼街到石头道街",兆麟街,2023-03-19 17:24:53
250,12.36,3,缓解,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-19 17:24:54
190,15.88,3,加重,"南向西,从向阳大街到尚志步行街",尚志大街,2023-03-19 17:24:54
200,18.6,2,持平,"东向西,从兆麟街到尚志大街",田地街,2023-03-19 17:24:55
190,12.81,3,加重,"东向西,从尚志大街到西七道街",西八道街,2023-03-19 17:24:56
250,13.6,3,加重,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-19 17:45:08
180,11.07,3,加重,"西向东,从西八道街到尚志大街",西七道街,2023-03-19 17:45:09
230,14.76,2,加重,"北向南,从李兆麟将军纪念馆到石头道街",兆麟街,2023-03-19 18:05:21
180,10.21,3,加重,"西向东,从西八道街到尚志大街",西七道街,2023-03-19 18:05:22
160,10.6,3,加重,"东向西,从兆麟街到尚志大街",东八道街,2023-03-19 18:25:32
200,11.75,3,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-19 18:25:33
250,13.6,3,加重,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-19 18:25:33
140,22.91,3,加重,"东向西,北环街附近",尚志大街,2023-03-19 19:26:09
220,13.6,3,持平,"南向北,友谊路附近",尚志大街,2023-03-19 19:26:09
230,5.36,4,持平,"南向北,友谊路附近",尚志大街,2023-03-19 19:46:22
160,10.6,3,加重,"东向西,从兆麟街到尚志大街",东八道街,2023-03-19 20:06:33
200,13.6,2,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-19 21:15:10
230,13.36,3,加重,"南向北,从石头道街到柳树街",地段街,2023-03-20 11:11:16
210,13.6,3,加重,"北向南,从田地街到工厂街",兆麟街,2023-03-20 11:31:31
180,10.95,2,加重,"西向东,从尚志大街到兆麟街",透笼街,2023-03-20 12:32:15
200,13.6,2,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-20 12:52:25
210,11.2,3,加重,"东向西,从尚志大街到中央大街",西九道街,2023-03-20 13:12:42
200,13.6,2,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-20 13:32:53
210,8.7,3,加重,"东向西,从尚志大街到中央大街",西九道街,2023-03-20 13:53:07
200,17.23,2,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-20 14:13:18
180,14.95,3,加重,"南向北,从哈尔滨党史纪念馆到李兆麟将军纪念馆",尚志大街,2023-03-20 14:13:18
200,14.81,2,加重,"北向南,从透笼街到田地街",兆麟街,2023-03-20 15:13:59
180,11.85,3,加重,"西向东,从西八道街到尚志大街",西七道街,2023-03-20 15:34:12
210,11.62,2,加重,"南向北,从东八道街到森林街",尚志大街,2023-03-20 15:54:24
230,11.98,3,加重,"北向南,从李兆麟将军纪念馆到石头道街",兆麟街,2023-03-20 16:14:39
140,13.47,3,加重,"东向西,从兆麟街到尚志大街",东七道街,2023-03-20 16:34:51
210,16.85,2,加重,"南向北,从工厂街到田地街",地段街,2023-03-20 16:34:52
400,7.62,3,加重,"北向南,从石头道街到田地街",兆麟街,2023-03-20 16:55:05
250,16.16,2,加重,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-20 16:55:05
190,12.41,3,加重,"东向西,从地段街到兆麟街",石头道街,2023-03-20 16:55:06
230,19.65,3,加重,"北向南,从东六道街到柳树街",兆麟街,2023-03-22 13:36:49
160,10.45,3,加重,"东向西,从兆麟街到尚志大街",东八道街,2023-03-22 15:58:30
200,14.3,2,持平,"北向南,从透笼街到田地街",兆麟街,2023-03-22 15:58:31
200,12.51,3,持平,"北向南,从透笼街到田地街",兆麟街,2023-03-22 16:18:47
170,13.32,3,加重,"北向南,从东六道街到柳树街",兆麟街,2023-03-22 16:59:12
190,10.8,3,持平,"东向西,从地段街到兆麟街",石头道街,2023-03-22 16:59:14
140,12.67,3,加重,"东向西,从兆麟街到尚志大街",东七道街,2023-03-22 17:19:27
400,5.36,4,加重,"北向南,从东六道街到石头道街",兆麟街,2023-03-22 17:19:28
500,15.3,3,加重,"东向西,从珠河桥到尚志步行街",尚志大街,2023-03-22 17:19:28
250,13.6,3,缓解,"北向南,从哈尔滨市钱币博物馆到西十二道街",尚志大街,2023-03-22 17:19:28
220,12.63,3,加重,"南向北,友谊路附近",尚志大街,2023-03-22 19:41:02
